Date,Power_kW,temp_C,solarRad_W/m2,Holiday,Week Day,Hour,Power-1
2017-01-01 03:00:00,101.4357845,6.831333333333333,1.542,0.0,6,3,100.8100005
2017-01-01 08:00:00,104.62217,5.4102500000000004,29.54975,0.0,6,8,101.4357845
2017-01-01 09:00:00,101.36215,5.4805833333333345,76.49416666666666,0.0,6,9,104.62217
2017-01-01 10:00:00,104.6009755,6.016833333333334,192.80833333333337,0.0,6,10,101.36215
2017-01-01 11:00:00,106.95575,6.882416666666667,237.49166666666667,0.0,6,11,104.6009755
2017-01-01 12:00:00,104.95144950000001,7.56,267.5,0.0,6,12,106.95575
2017-01-01 13:00:00,104.791726,8.729999999999999,203.54999999999998,0.0,6,13,104.95144950000001
2017-01-01 14:00:00,107.381825,9.809166666666668,146.23333333333332,0.0,6,14,104.791726
2017-01-01 15:00:00,103.98808299999999,9.735833333333334,124.28333333333335,0.0,6,15,107.381825
2017-01-01 16:00:00,105.216053,9.525833333333335,56.92416666666668,0.0,6,16,103.98808299999999
2017-01-01 17:00:00,107.87345,8.9725,5.232166666666666,0.0,6,17,105.216053
2017-01-01 18:00:00,105.297772,8.865,1.5073333333333332,0.0,6,18,107.87345
2017-01-01 19:00:00,105.5317855,8.984166666666665,1.4498333333333333,0.0,6,19,105.297772
2017-01-01 20:00:00,110.06238300000001,9.186666666666667,1.3549999999999998,0.0,6,20,105.5317855
2017-01-01 21:00:00,104.160698,9.174166666666666,1.3435833333333334,0.0,6,21,110.06238300000001
2017-01-02 06:00:00,104.752833,10.42,1.7425833333333334,1.0,0,6,104.160698
2017-01-02 07:00:00,133.9879145,10.256666666666666,1.7679166666666666,1.0,0,7,104.752833
2017-01-02 08:00:00,283.762017,10.105833333333335,18.45658333333333,1.0,0,8,133.9879145
